"year","state","state_po","state_fips","state_cen","state_ic","office","district","stage","special","candidate","party_detailed","writein","mode","candidatevotes","totalvotes","unofficial","version","party_simplified"
1982,"OHIO","OH",39,31,24,"US SENATE","statewide","gen",FALSE,"PAUL E. PFEIFER","REPUBLICAN",FALSE,"total",1396790,3395463,FALSE,"20210114","REPUBLICAN"
1982,"OHIO","OH",39,31,24,"US SENATE","statewide","gen",FALSE,"HOWARD M. METZENBAUM","DEMOCRAT",FALSE,"total",1923767,3395463,FALSE,"20210114","DEMOCRAT"
1982,"OHIO","OH",39,31,24,"US SENATE","statewide","gen",FALSE,"ALICIA MEREL","INDEPENDENT",FALSE,"total",38803,3395463,FALSE,"20210114","OTHER"
1982,"PENNSYLVANIA","PA",42,23,14,"US SENATE","statewide","gen",FALSE,"LIANE NORMAN","CONSUMER",FALSE,"total",16530,3604108,FALSE,"20210114","OTHER"
1982,"PENNSYLVANIA","PA",42,23,14,"US SENATE","statewide","gen",FALSE,"KIPP MIRIAM DAWSON","SOCIALIST WORKERS",FALSE,"total",18951,3604108,FALSE,"20210114","OTHER"
1982,"PENNSYLVANIA","PA",42,23,14,"US SENATE","statewide","gen",FALSE,"CYRIL H. WECHT","DEMOCRAT",FALSE,"total",1412965,3604108,FALSE,"20210114","DEMOCRAT"
1982,"PENNSYLVANIA","PA",42,23,14,"US SENATE","statewide","gen",FALSE,"JOHN HEINZ","REPUBLICAN",FALSE,"total",2136418,3604108,FALSE,"20210114","REPUBLICAN"
1982,"PENNSYLVANIA","PA",42,23,14,"US SENATE","statewide","gen",FALSE,"BARBARA I. KARKUTT","LIBERTARIAN",FALSE,"total",19244,3604108,FALSE,"20210114","LIBERTARIAN"
1982,"RHODE ISLAND","RI",44,15,5,"US SENATE","statewide","gen",FALSE,"JOHN H. CHAFEE","REPUBLICAN",FALSE,"total",175495,342778,FALSE,"20210114","REPUBLICAN"
1982,"RHODE ISLAND","RI",44,15,5,"US SENATE","statewide","gen",FALSE,"JULIUS C. MICHAELSON","DEMOCRAT",FALSE,"total",167283,342778,FALSE,"20210114","DEMOCRAT"
1982,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,"ROBIN BEARD","REPUBLICAN",FALSE,"total",479642,1259785,FALSE,"20210114","REPUBLICAN"
1982,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",30,1259785,FALSE,"20210114","OTHER"
1982,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,"JIM SASSER","DEMOCRAT",FALSE,"total",780113,1259785,FALSE,"20210114","DEMOCRAT"
1982,"TEXAS","TX",48,74,49,"US SENATE","statewide","gen",FALSE,"LINEAUS HOOPER LORETTE","CITIZENS",FALSE,"total",4564,3103167,FALSE,"20210114","OTHER"
1982,"TEXAS","TX",48,74,49,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",127,3103167,FALSE,"20210114","OTHER"
1982,"TEXAS","TX",48,74,49,"US SENATE","statewide","gen",FALSE,"LLOYD BENTSEN","DEMOCRAT",FALSE,"total",1818223,3103167,FALSE,"20210114","DEMOCRAT"
1982,"TEXAS","TX",48,74,49,"US SENATE","statewide","gen",FALSE,"JOHN E. FORD","LIBERTARIAN",FALSE,"total",23494,3103167,FALSE,"20210114","LIBERTARIAN"
1982,"TEXAS","TX",48,74,49,"US SENATE","statewide","gen",FALSE,"JIM COLLINS","REPUBLICAN",FALSE,"total",1256759,3103167,FALSE,"20210114","REPUBLICAN"
1982,"UTAH","UT",49,87,67,"US SENATE","statewide","gen",FALSE,"LAWRENCE R. KAUFFMAN","AMERICAN",FALSE,"total",953,530802,FALSE,"20210114","OTHER"
1982,"UTAH","UT",49,87,67,"US SENATE","statewide","gen",FALSE,"GEORGE MERCIER","LIBERTARIAN",FALSE,"total",1035,530802,FALSE,"20210114","LIBERTARIAN"
1982,"UTAH","UT",49,87,67,"US SENATE","statewide","gen",FALSE,"ORRIN G. HATCH","REPUBLICAN",FALSE,"total",309332,530802,FALSE,"20210114","REPUBLICAN"
1982,"UTAH","UT",49,87,67,"US SENATE","statewide","gen",FALSE,"TED WILSON","DEMOCRAT",FALSE,"total",219482,530802,FALSE,"20210114","DEMOCRAT"
1982,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"ION LASKARIS","CITIZENS",FALSE,"total",897,168002,FALSE,"20210114","OTHER"
1982,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"ROBERT T. STAFFORD","REPUBLICAN",FALSE,"total",84449,168002,FALSE,"20210114","REPUBLICAN"
1982,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"JERRY LEVY","LIBERTY UNION",FALSE,"total",774,168002,FALSE,"20210114","OTHER"
1982,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"BO ADLERBERT","LIBERTARIAN",FALSE,"total",892,168002,FALSE,"20210114","LIBERTARIAN"
1982,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",187,168002,FALSE,"20210114","OTHER"
1982,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"MICHAEL EDWARD HACKETT","INDEPENDENT",FALSE,"total",1463,168002,FALSE,"20210114","OTHER"
1982,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"JAMES A. GUEST","DEMOCRAT",FALSE,"total",79340,168002,FALSE,"20210114","DEMOCRAT"
1982,"VIRGINIA","VA",51,54,40,"US SENATE","statewide","gen",FALSE,"PAUL S. TRIBLE, JR.","REPUBLICAN",FALSE,"total",724571,1415622,FALSE,"20210114","REPUBLICAN"
1982,"VIRGINIA","VA",51,54,40,"US SENATE","statewide","gen",FALSE,"RICHARD J. (DICK) DAVIS","DEMOCRAT",FALSE,"total",690839,1415622,FALSE,"20210114","DEMOCRAT"
1982,"VIRGINIA","VA",51,54,40,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",212,1415622,FALSE,"20210114","OTHER"
1982,"WASHINGTON","WA",53,91,73,"US SENATE","statewide","gen",FALSE,"KING LYSEN","INDEPENDENT",FALSE,"total",72297,1368476,FALSE,"20210114","OTHER"
1982,"WASHINGTON","WA",53,91,73,"US SENATE","statewide","gen",FALSE,"JESSE CHIANG","INDEPENDENT",FALSE,"total",20251,1368476,FALSE,"20210114","OTHER"
1982,"WASHINGTON","WA",53,91,73,"US SENATE","statewide","gen",FALSE,"DOUG JEWETT","REPUBLICAN",FALSE,"total",332273,1368476,FALSE,"20210114","REPUBLICAN"
1982,"WASHINGTON","WA",53,91,73,"US SENATE","statewide","gen",FALSE,"HENRY M. JACKSON","DEMOCRAT",FALSE,"total",943655,1368476,FALSE,"20210114","DEMOCRAT"
1982,"WEST VIRGINIA","WV",54,55,56,"US SENATE","statewide","gen",FALSE,"WILLIAM B. HOVLAND","SOCIALIST WORKERS",FALSE,"total",4234,565314,FALSE,"20210114","OTHER"
1982,"WEST VIRGINIA","WV",54,55,56,"US SENATE","statewide","gen",FALSE,"CLEVE BENEDICT","REPUBLICAN",FALSE,"total",173910,565314,FALSE,"20210114","REPUBLICAN"
1982,"WEST VIRGINIA","WV",54,55,56,"US SENATE","statewide","gen",FALSE,"ROBERT C. BYRD","DEMOCRAT",FALSE,"total",387170,565314,FALSE,"20210114","DEMOCRAT"
1982,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen",FALSE,"SCOTT MCCALLUM","REPUBLICAN",FALSE,"total",527355,1544883,FALSE,"20210114","REPUBLICAN"
1982,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen",FALSE,"WILLIAM OSBORNE HART","LABOR AND FARM",FALSE,"total",21807,1544883,FALSE,"20210114","OTHER"
1982,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen",FALSE,"WILLIAM PROXMIRE","DEMOCRAT",FALSE,"total",983311,1544883,FALSE,"20210114","DEMOCRAT"
1982,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen",FALSE,"GEORGE LILJENFELDT","LIBERTARIAN",FALSE,"total",7947,1544883,FALSE,"20210114","LIBERTARIAN"
1982,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen",FALSE,"SANFORD G. KNAPP","CONSTITUTION",FALSE,"total",4463,1544883,FALSE,"20210114","OTHER"
1982,"WYOMING","WY",56,83,68,"US SENATE","statewide","gen",FALSE,"MALCOLM WALLOP","REPUBLICAN",FALSE,"total",94725,167191,FALSE,"20210114","REPUBLICAN"
1982,"WYOMING","WY",56,83,68,"US SENATE","statewide","gen",FALSE,"RODGER MCDANIEL","DEMOCRAT",FALSE,"total",72466,167191,FALSE,"20210114","DEMOCRAT"
1984,"ALABAMA","AL",1,63,41,"US SENATE","statewide","gen",FALSE,"HOWELL HEFLIN","DEMOCRAT",FALSE,"total",860535,1371234,FALSE,"20210114","DEMOCRAT"
1984,"ALABAMA","AL",1,63,41,"US SENATE","statewide","gen",FALSE,"S. D. (YANA) DAVIS","LIBERTARIAN",FALSE,"total",12191,1371234,FALSE,"20210114","LIBERTARIAN"
1984,"ALABAMA","AL",1,63,41,"US SENATE","statewide","gen",FALSE,"ALBERT LEE SMITH","REPUBLICAN",FALSE,"total",498508,1371234,FALSE,"20210114","REPUBLICAN"
1984,"ALASKA","AK",2,94,81,"US SENATE","statewide","gen",FALSE,"JOHN E. HAVELOCK","DEMOCRAT",FALSE,"total",58804,206438,FALSE,"20210114","DEMOCRAT"
1984,"ALASKA","AK",2,94,81,"US SENATE","statewide","gen",FALSE,"OTHER","",FALSE,"total",715,206438,FALSE,"20210114","OTHER"
1984,"ALASKA","AK",2,94,81,"US SENATE","statewide","gen",FALSE,"TED STEVENS","REPUBLICAN",FALSE,"total",146919,206438,FALSE,"20210114","REPUBLICAN"
1984,"ARKANSAS","AR",5,71,42,"US SENATE","statewide","gen",FALSE,"DAVID PRYOR","DEMOCRAT",FALSE,"total",502341,875956,FALSE,"20210114","DEMOCRAT"
1984,"ARKANSAS","AR",5,71,42,"US SENATE","statewide","gen",FALSE,"ED BETHUNE","REPUBLICAN",FALSE,"total",373615,875956,FALSE,"20210114","REPUBLICAN"
1984,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen",FALSE,"WILLIAM L. ""BILL"" ARMSTRONG","REPUBLICAN",FALSE,"total",833821,1297809,FALSE,"20210114","REPUBLICAN"
1984,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen",FALSE,"DAVID MARTIN","SOCIALIST WORKERS",FALSE,"total",2208,1297809,FALSE,"20210114","OTHER"
1984,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen",FALSE,"NANCY DICK","DEMOCRAT",FALSE,"total",449327,1297809,FALSE,"20210114","DEMOCRAT"
1984,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen",FALSE,"CRAIG GREEN","LIBERTARIAN",FALSE,"total",11077,1297809,FALSE,"20210114","LIBERTARIAN"
1984,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen",FALSE,"EARL HIGGERSON","PROHIBITION",FALSE,"total",1376,1297809,FALSE,"20210114","OTHER"
1984,"DELAWARE","DE",10,51,11,"US SENATE","statewide","gen",FALSE,"JOSEPH R. BIDEN JR.","DEMOCRAT",FALSE,"total",147831,245932,FALSE,"20210114","DEMOCRAT"
1984,"DELAWARE","DE",10,51,11,"US SENATE","statewide","gen",FALSE,"JOHN M. BURRIS","REPUBLICAN",FALSE,"total",98101,245932,FALSE,"20210114","REPUBLICAN"
1984,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen",FALSE,"MIKE HICKS","REPUBLICAN",FALSE,"total",337196,1681344,FALSE,"20210114","REPUBLICAN"
1984,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen",FALSE,"OTHER","",FALSE,"total",44,1681344,FALSE,"20210114","OTHER"
1984,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen",FALSE,"SAM NUNN","DEMOCRAT",FALSE,"total",1344104,1681344,FALSE,"20210114","DEMOCRAT"
1984,"IDAHO","ID",16,82,63,"US SENATE","statewide","gen",FALSE,"PETER M. BUSCH","DEMOCRAT",FALSE,"total",105591,406168,FALSE,"20210114","DEMOCRAT"
1984,"IDAHO","ID",16,82,63,"US SENATE","statewide","gen",FALSE,"DONALD B. BILLINGS","LIBERTARIAN",FALSE,"total",7384,406168,FALSE,"20210114","LIBERTARIAN"
1984,"IDAHO","ID",16,82,63,"US SENATE","statewide","gen",FALSE,"JAMES A. MCCLURE","REPUBLICAN",FALSE,"total",293193,406168,FALSE,"20210114","REPUBLICAN"
1984,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen",FALSE,"NELSON GONZALEZ","SOCIALIST WORKERS",FALSE,"total",4913,4787335,FALSE,"20210114","OTHER"
1984,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen",FALSE,"OTHER","",FALSE,"total",273,4787335,FALSE,"20210114","OTHER"
1984,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen",FALSE,"CHARLES H. PERCY","REPUBLICAN",FALSE,"total",2308039,4787335,FALSE,"20210114","REPUBLICAN"
1984,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen",FALSE,"STEVEN I. GIVOT","LIBERTARIAN",FALSE,"total",59777,4787335,FALSE,"20210114","LIBERTARIAN"
1984,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen",FALSE,"PAUL SIMON","DEMOCRAT",FALSE,"total",2397165,4787335,FALSE,"20210114","DEMOCRAT"
1984,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen",FALSE,"MARJORIE H. PRIES","CITIZENS",FALSE,"total",12366,4787335,FALSE,"20210114","OTHER"
1984,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen",FALSE,"ISHMAEL FLORY","COMMUNIST",FALSE,"total",4802,4787335,FALSE,"20210114","OTHER"
1984,"IOWA","IA",19,42,31,"US SENATE","statewide","gen",FALSE,"ROGER W. JEPSEN","REPUBLICAN",FALSE,"total",564381,1292700,FALSE,"20210114","REPUBLICAN"
1984,"IOWA","IA",19,42,31,"US SENATE","statewide","gen",FALSE,"GARRY DE YOUNG","INDEPENDENT",FALSE,"total",11014,1292700,FALSE,"20210114","OTHER"
1984,"IOWA","IA",19,42,31,"US SENATE","statewide","gen",FALSE,"OTHER","",FALSE,"total",422,1292700,FALSE,"20210114","OTHER"
1984,"IOWA","IA",19,42,31,"US SENATE","statewide","gen",FALSE,"TOM HARKIN","DEMOCRAT",FALSE,"total",716883,1292700,FALSE,"20210114","DEMOCRAT"
1984,"KANSAS","KS",20,47,32,"US SENATE","statewide","gen",FALSE,"JAMES R. MAHER","DEMOCRAT",FALSE,"total",211664,996729,FALSE,"20210114","DEMOCRAT"
1984,"KANSAS","KS",20,47,32,"US SENATE","statewide","gen",FALSE,"FREDA H. STEELE","PROHIBITION",FALSE,"total",4610,996729,FALSE,"20210114","OTHER"
1984,"KANSAS","KS",20,47,32,"US SENATE","statewide","gen",FALSE,"MARIAN RUCK JACKSON","AMERICAN",FALSE,"total",6918,996729,FALSE,"20210114","OTHER"
1984,"KANSAS","KS",20,47,32,"US SENATE","statewide","gen",FALSE,"DOUGLAS N. MERRITT","LIBERTARIAN",FALSE,"total",6755,996729,FALSE,"20210114","LIBERTARIAN"
1984,"KANSAS","KS",20,47,32,"US SENATE","statewide","gen",FALSE,"LUCILLE BIEGER","COMMUNIST",FALSE,"total",9380,996729,FALSE,"20210114","OTHER"
1984,"KANSAS","KS",20,47,32,"US SENATE","statewide","gen",FALSE,"NANCY LANDON KASSEBAUM","REPUBLICAN",FALSE,"total",757402,996729,FALSE,"20210114","REPUBLICAN"
1984,"KENTUCKY","KY",21,61,51,"US SENATE","statewide","gen",FALSE,"WALTER (DEE) HUDDLESTON","DEMOCRAT",FALSE,"total",639721,1292407,FALSE,"20210114","DEMOCRAT"
1984,"KENTUCKY","KY",21,61,51,"US SENATE","statewide","gen",FALSE,"DAVE WELTERS","SOCIALIST WORKERS",FALSE,"total",7696,1292407,FALSE,"20210114","OTHER"
1984,"KENTUCKY","KY",21,61,51,"US SENATE","statewide","gen",FALSE,"MITCH MCCONNELL","DEMOCRAT",FALSE,"total",644990,1292407,FALSE,"20210114","DEMOCRAT"
1984,"LOUISIANA","LA",22,72,45,"US SENATE","statewide","gen",FALSE,"J. BENNETT JOHNSTON JR.","DEMOCRAT",FALSE,"total",1,1,FALSE,"20210114","DEMOCRAT"
1984,"MAINE","ME",23,11,2,"US SENATE","statewide","gen",FALSE,"P. ANN STODDARD","CONSTITUTIONALIST",FALSE,"total",4338,551406,FALSE,"20210114","OTHER"
1984,"MAINE","ME",23,11,2,"US SENATE","statewide","gen",FALSE,"WILLIAM S. COHEN","REPUBLICAN",FALSE,"total",404414,551406,FALSE,"20210114","REPUBLICAN"
1984,"MAINE","ME",23,11,2,"US SENATE","statewide","gen",FALSE,"ELIZABETH H. MITCHELL","DEMOCRAT",FALSE,"total",142626,551406,FALSE,"20210114","DEMOCRAT"
1984,"MAINE","ME",23,11,2,"US SENATE","statewide","gen",FALSE,"OTHER","",FALSE,"total",28,551406,FALSE,"20210114","OTHER"
1984,"MASSACHUSETTS","MA",25,14,3,"US SENATE","statewide","gen",FALSE,"OTHER","",FALSE,"total",408,2530471,FALSE,"20210114","OTHER"
1984,"MASSACHUSETTS","MA",25,14,3,"US SENATE","statewide","gen",FALSE,"JOHN F. KERRY","DEMOCRAT",FALSE,"total",1393150,2530471,FALSE,"20210114","DEMOCRAT"
1984,"MASSACHUSETTS","MA",25,14,3,"US SENATE","statewide","gen",FALSE,"RAYMOND SHAMIE","REPUBLICAN",FALSE,"total",1136913,2530471,FALSE,"20210114","REPUBLICAN"
1984,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen",FALSE,"LYNN JOHNSTON","LIBERTARIAN",FALSE,"total",7786,3700938,FALSE,"20210114","LIBERTARIAN"
1984,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen",FALSE,"MAX DEAN","INDEPENDENT",FALSE,"total",2135,3700938,FALSE,"20210114","OTHER"
1984,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen",FALSE,"ARTHUR RICHARD TISCH","TISCH INDEPENDENT CITIZENS",FALSE,"total",22882,3700938,FALSE,"20210114","OTHER"
1984,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen",FALSE,"OTHER","",FALSE,"total",23,3700938,FALSE,"20210114","OTHER"
1984,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen",FALSE,"CARL LEVIN","DEMOCRAT",FALSE,"total",1915831,3700938,FALSE,"20210114","DEMOCRAT"
1984,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen",FALSE,"SAMUEL L. WEBB","COMMUNIST",FALSE,"total",1196,3700938,FALSE,"20210114","OTHER"
1984,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen",FALSE,"WILLIAM ROUNDTREE","WORKERS WORLD",FALSE,"total",2279,3700938,FALSE,"20210114","OTHER"
1984,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen",FALSE,"HELEN MEYERS","SOCIALIST WORKERS",FALSE,"total",2686,3700938,FALSE,"20210114","OTHER"
1984,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen",FALSE,"FRED MAZELIS","WORKERS LEAGUE",FALSE,"total",818,3700938,FALSE,"20210114","OTHER"
1984,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen",FALSE,"JACK LOUSMA","REPUBLICAN",FALSE,"total",1745302,3700938,FALSE,"20210114","REPUBLICAN"
1984,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",FALSE,"OTHER","",FALSE,"total",240,2066143,FALSE,"20210114","OTHER"
1984,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",FALSE,"JOAN ANDERSON GROWE","DEMOCRAT",FALSE,"total",852844,2066143,FALSE,"20210114","DEMOCRAT"
1984,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",FALSE,"RICHARD PUTMAN","LIBERTARIAN",FALSE,"total",4653,2066143,FALSE,"20210114","LIBERTARIAN"
1984,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",FALSE,"ELEANOR GARCIA","SOCIALIST WORKERS",FALSE,"total",5351,2066143,FALSE,"20210114","OTHER"
1984,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",FALSE,"JEFFREY M. MILLER","NEW UNION",FALSE,"total",3129,2066143,FALSE,"20210114","OTHER"
1984,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",FALSE,"RUDY BOSCHWITZ","REPUBLICAN",FALSE,"total",1199926,2066143,FALSE,"20210114","REPUBLICAN"
1984,"MISSISSIPPI","MS",28,64,46,"US SENATE","statewide","gen",FALSE,"WILLIAM F. WINTER","DEMOCRAT",FALSE,"total",371926,952240,FALSE,"20210114","DEMOCRAT"
1984,"MISSISSIPPI","MS",28,64,46,"US SENATE","statewide","gen",FALSE,"THAD COCHRAN","REPUBLICAN",FALSE,"total",580314,952240,FALSE,"20210114","REPUBLICAN"
1984,"MONTANA","MT",30,81,64,"US SENATE","statewide","gen",FALSE,"NEIL HALPRIN","LIBERTARIAN",FALSE,"total",9143,379155,FALSE,"20210114","LIBERTARIAN"
1984,"MONTANA","MT",30,81,64,"US SENATE","statewide","gen",FALSE,"MAX BAUCUS","DEMOCRAT",FALSE,"total",215704,379155,FALSE,"20210114","DEMOCRAT"
1984,"MONTANA","MT",30,81,64,"US SENATE","statewide","gen",FALSE,"CHUCK COZZENS","REPUBLICAN",FALSE,"total",154308,379155,FALSE,"20210114","REPUBLICAN"
1984,"NEBRASKA","NE",31,46,35,"US SENATE","statewide","gen",FALSE,"OTHER","",FALSE,"total",304,639668,FALSE,"20210114","OTHER"
1984,"NEBRASKA","NE",31,46,35,"US SENATE","statewide","gen",FALSE,"J. J. EXON","DEMOCRAT",FALSE,"total",332217,639668,FALSE,"20210114","DEMOCRAT"
1984,"NEBRASKA","NE",31,46,35,"US SENATE","statewide","gen",FALSE,"NANCY HOCH","REPUBLICAN",FALSE,"total",307147,639668,FALSE,"20210114","REPUBLICAN"
1984,"NEW HAMPSHIRE","NH",33,12,4,"US SENATE","statewide","gen",FALSE,"NORMAN E. D'AMOURS","DEMOCRAT",FALSE,"total",157447,384369,FALSE,"20210114","DEMOCRAT"
1984,"NEW HAMPSHIRE","NH",33,12,4,"US SENATE","statewide","gen",FALSE,"GORDON J. HUMPHREY","REPUBLICAN",FALSE,"total",225828,384369,FALSE,"20210114","REPUBLICAN"
1984,"NEW HAMPSHIRE","NH",33,12,4,"US SENATE","statewide","gen",FALSE,"SAUNDER H. PRIMACK","LIBERTARIAN",FALSE,"total",1094,384369,FALSE,"20210114","LIBERTARIAN"
1984,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"HAROLD F. LEIENDECKER","LIBERTARIAN",FALSE,"total",7135,3096456,FALSE,"20210114","LIBERTARIAN"
1984,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"BILL BRADLEY","DEMOCRAT",FALSE,"total",1986644,3096456,FALSE,"20210114","DEMOCRAT"
1984,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"JAMES T. HAGEN","PROLIFE FISCAL CONSERVATIVE",FALSE,"total",10409,3096456,FALSE,"20210114","OTHER"
1984,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"MARY V. MOCHARY","REPUBLICAN",FALSE,"total",1080100,3096456,FALSE,"20210114","REPUBLICAN"
1984,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"JASPER C. GOULD","CONTEMPT OF COURT",FALSE,"total",2891,3096456,FALSE,"20210114","OTHER"
1984,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"JULIUS LEVIN","SOCIALIST LABOR",FALSE,"total",6053,3096456,FALSE,"20210114","OTHER"
1984,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"PRISCILLA SCHENK","SOCIALIST WORKERS",FALSE,"total",3224,3096456,FALSE,"20210114","OTHER"
1984,"NEW MEXICO","NM",35,85,66,"US SENATE","statewide","gen",FALSE,"PETE V. DOMENICI","REPUBLICAN",FALSE,"total",361371,502634,FALSE,"20210114","REPUBLICAN"
1984,"NEW MEXICO","NM",35,85,66,"US SENATE","statewide","gen",FALSE,"OTHER","",FALSE,"total",10,502634,FALSE,"20210114","OTHER"
1984,"NEW MEXICO","NM",35,85,66,"US SENATE","statewide","gen",FALSE,"JUDITH A. PRATT","DEMOCRAT",FALSE,"total",141253,502634,FALSE,"20210114","DEMOCRAT"
1984,"NORTH CAROLINA","NC",37,56,47,"US SENATE","statewide","gen",FALSE,"JESSE HELMS","REPUBLICAN",FALSE,"total",1156768,2239051,FALSE,"20210114","REPUBLICAN"
1984,"NORTH CAROLINA","NC",37,56,47,"US SENATE","statewide","gen",FALSE,"KATE DAHER","SOCIALIST WORKERS",FALSE,"total",2493,2239051,FALSE,"20210114","OTHER"
1984,"NORTH CAROLINA","NC",37,56,47,"US SENATE","statewide","gen",FALSE,"BOBBY YATES EMORY","LIBERTARIAN",FALSE,"total",9302,2239051,FALSE,"20210114","LIBERTARIAN"
1984,"NORTH CAROLINA","NC",37,56,47,"US SENATE","statewide","gen",FALSE,"JAMES B. (JIM) HUNT JR.","DEMOCRAT",FALSE,"total",1070488,2239051,FALSE,"20210114","DEMOCRAT"
1984,"OKLAHOMA","OK",40,73,53,"US SENATE","statewide","gen",FALSE,"DAVID BOREN","DEMOCRAT",FALSE,"total",906131,1197937,FALSE,"20210114","DEMOCRAT"
1984,"OKLAHOMA","OK",40,73,53,"US SENATE","statewide","gen",FALSE,"ROBERT T. MURPHY","LIBERTARIAN",FALSE,"total",11168,1197937,FALSE,"20210114","LIBERTARIAN"
1984,"OKLAHOMA","OK",40,73,53,"US SENATE","statewide","gen",FALSE,"WILL E. BILL CROZIER","REPUBLICAN",FALSE,"total",280638,1197937,FALSE,"20210114","REPUBLICAN"
1984,"OREGON","OR",41,92,72,"US SENATE","statewide","gen",FALSE,"MARK O. HATFIELD","REPUBLICAN",FALSE,"total",808152,1214735,FALSE,"20210114","REPUBLICAN"
1984,"OREGON","OR",41,92,72,"US SENATE","statewide","gen",FALSE,"MARGIE HENDRIKSEN","DEMOCRAT",FALSE,"total",406122,1214735,FALSE,"20210114","DEMOCRAT"
1984,"OREGON","OR",41,92,72,"US SENATE","statewide","gen",FALSE,"OTHER","",FALSE,"total",461,1214735,FALSE,"20210114","OTHER"
1984,"RHODE ISLAND","RI",44,15,5,"US SENATE","statewide","gen",FALSE,"BARBARA M. LEONARD","REPUBLICAN",FALSE,"total",107545,393356,FALSE,"20210114","REPUBLICAN"
1984,"RHODE ISLAND","RI",44,15,5,"US SENATE","statewide","gen",FALSE,"CLAIBORNE DEB. PELL","DEMOCRAT",FALSE,"total",285811,393356,FALSE,"20210114","DEMOCRAT"
1984,"SOUTH CAROLINA","SC",45,57,48,"US SENATE","statewide","gen",FALSE,"STROM THURMOND","REPUBLICAN",FALSE,"total",644815,965130,FALSE,"20210114","REPUBLICAN"
1984,"SOUTH CAROLINA","SC",45,57,48,"US SENATE","statewide","gen",FALSE,"MELVIN PURVIS","DEMOCRAT",FALSE,"total",306982,965130,FALSE,"20210114","DEMOCRAT"
1984,"SOUTH CAROLINA","SC",45,57,48,"US SENATE","statewide","gen",FALSE,"STEPHEN DAVIS","LIBERTARIAN",FALSE,"total",13333,965130,FALSE,"20210114","LIBERTARIAN"
