date,region,state_po,candidate,party,voteshare,version
11/1/1992,District of Columbia,DC,Daniels,independent,0.00635403300933331,20171015
11/1/1992,District of Columbia,DC,Marrou,libertarian,0.00205209779762009,20171015
11/1/1992,District of Columbia,DC,Hagelin,natural law,0.00101066915086214,20171015
11/1/1992,Florida,FL,Bush,republican,0.409024969360439,20171015
11/1/1992,Florida,FL,Clinton,democrat,0.389901215645298,20171015
11/1/1992,Florida,FL,Perot,independent,0.198191099019233,20171015
11/1/1992,Florida,FL,Marrou,libertarian,0.00283792349595136,20171015
11/1/1992,Georgia,GA,Clinton,democrat,0.434686853359975,20171015
11/1/1992,Georgia,GA,Bush,republican,0.428778531863534,20171015
11/1/1992,Georgia,GA,Perot,independent,0.133407693570338,20171015
11/1/1992,Georgia,GA,Marrou,libertarian,0.00306315924162898,20171015
11/1/1992,Hawaii,HI,Clinton,democrat,0.480927577901631,20171015
11/1/1992,Hawaii,HI,Bush,republican,0.366970459336663,20171015
11/1/1992,Hawaii,HI,Perot,independent,0.142159413370811,20171015
11/1/1992,Hawaii,HI,Gritz,independent,0.00389441103738313,20171015
11/1/1992,Hawaii,HI,Marrou,libertarian,0.00300127131599981,20171015
11/1/1992,Hawaii,HI,Fulani,new alliance,0.00193111291109907,20171015
11/1/1992,Hawaii,HI,Hagelin,natural law,0.0011157541264128,20171015
11/1/1992,Idaho,ID,Bush,republican,0.420325898024119,20171015
11/1/1992,Idaho,ID,Clinton,democrat,0.284192120535807,20171015
11/1/1992,Idaho,ID,Perot,independent,0.270465076724592,20171015
11/1/1992,Idaho,ID,Gritz,independent,0.0225963153942843,20171015
11/1/1992,Idaho,ID,Marrou,libertarian,0.00242058932119789,20171015
11/1/1992,Illinois,IL,Clinton,democrat,0.485796778199173,20171015
11/1/1992,Illinois,IL,Bush,republican,0.343374671322099,20171015
11/1/1992,Illinois,IL,Perot,independent,0.166433439594056,20171015
11/1/1992,Illinois,IL,Marrou,libertarian,0.00182528978802045,20171015
11/1/1992,Illinois,IL,Fulani,new alliance,0.00104293787302058,20171015
11/1/1992,Illinois,IL,Gritz,populist,0.000708294811428635,20171015
11/1/1992,Illinois,IL,Hagelin,natural law,0.000544735539904997,20171015
11/1/1992,Illinois,IL,Warren,socialist workers,0.000269496572086769,20171015
11/1/1992,Indiana,IN,Bush,republican,0.429067801277695,20171015
11/1/1992,Indiana,IN,Clinton,democrat,0.36793905643464,20171015
11/1/1992,Indiana,IN,Perot,independent,0.197727453096899,20171015
11/1/1992,Indiana,IN,Marrou,libertarian,0.00344164959791766,20171015
11/1/1992,Indiana,IN,Fulani,new alliance,0.00112018408662063,20171015
11/1/1992,Iowa,IA,Clinton,democrat,0.432858386233055,20171015
11/1/1992,Iowa,IA,Bush,republican,0.372721387088654,20171015
11/1/1992,Iowa,IA,Perot,independent,0.187115525019434,20171015
11/1/1992,Iowa,IA,Hagelin,natural law,0.0022729839724732,20171015
11/1/1992,Iowa,IA,Gritz,america first,0.000868886695550813,20171015
11/1/1992,Iowa,IA,Marrou,libertarian,0.000794326324904566,20171015
11/1/1992,Iowa,IA,Herer,grassroots,0.00049387017784494,20171015
11/1/1992,Iowa,IA,Phillips,taxpayers party,0.000354346315942558,20171015
11/1/1992,Iowa,IA,Warren,socialist workers,0.00020153446719233,20171015
11/1/1992,Iowa,IA,Larouche,independents for economic recovery,0.000175696714988185,20171015
11/1/1992,Iowa,IA,Fulani,new alliance,0.000145429633834758,20171015
11/1/1992,Kansas,KS,Bush,republican,0.388815245982669,20171015
11/1/1992,Kansas,KS,Clinton,democrat,0.337384941360276,20171015
11/1/1992,Kansas,KS,Perot,independent,0.269917285670339,20171015
11/1/1992,Kansas,KS,Marrou,libertarian,0.00372784807938917,20171015
11/1/1992,Kentucky,KY,Clinton,democrat,0.445511420724764,20171015
11/1/1992,Kentucky,KY,Bush,republican,0.413408801661196,20171015
11/1/1992,Kentucky,KY,Perot,independent,0.136609283944002,20171015
11/1/1992,Kentucky,KY,Marrou,libertarian,0.00302297541697368,20171015
11/1/1992,Kentucky,KY,Phillips,taxpayers party,0.000662469020028133,20171015
11/1/1992,Kentucky,KY,Hagelin,natural law,0.000465536874539487,20171015
11/1/1992,Kentucky,KY,Fulani,new alliance,0.000288030008707884,20171015
11/1/1992,Louisiana,LA,Clinton,democrat,0.455845391412484,20171015
11/1/1992,Louisiana,LA,Bush,republican,0.409708958071348,20171015
11/1/1992,Louisiana,LA,Perot,independent,0.118143012049606,20171015
11/1/1992,Louisiana,LA,Gritz,america first,0.0103602368022203,20171015
11/1/1992,Louisiana,LA,Marrou,libertarian,0.00176255309307118,20171015
11/1/1992,Louisiana,LA,Phillips,taxpayers party,0.000867030871773843,20171015
11/1/1992,Louisiana,LA,Fulani,more perfect democracy,0.000801109710131245,20171015
11/1/1992,Louisiana,LA,Larouche,"justice, industry, and agriculture",0.000634630844288071,20171015
11/1/1992,Louisiana,LA,Hagelin,natural law,0.000496643327968394,20171015
11/1/1992,Louisiana,LA,Yiamouyiannis,independent,0.000451392361078135,20171015
11/1/1992,Maine,ME,Clinton,democrat,0.3876679730213,20171015
11/1/1992,Maine,ME,Perot,independent,0.304371308861382,20171015
11/1/1992,Maine,ME,Bush,republican,0.303906260347697,20171015
11/1/1992,Maine,ME,Marrou,libertarian,0.00247388149209933,20171015
11/1/1992,Maine,ME,Fulani,new alliance,0.00076379803355119,20171015
11/1/1992,Maine,ME,Phillips,taxpayers party,0.000682856045409927,20171015
11/1/1992,Maryland,MD,Clinton,democrat,0.498126051859839,20171015
11/1/1992,Maryland,MD,Bush,republican,0.356294026947767,20171015
11/1/1992,Maryland,MD,Perot,independent,0.141800280160034,20171015
11/1/1992,Maryland,MD,Marrou,libertarian,0.00237581755333622,20171015
11/1/1992,Maryland,MD,Fulani,new alliance,0.00140382347902327,20171015
11/1/1992,Massachusetts,MA,Clinton,democrat,0.475414109279278,20171015
11/1/1992,Massachusetts,MA,Bush,republican,0.290243879575897,20171015
11/1/1992,Massachusetts,MA,Perot,independent,0.22739993020063,20171015
11/1/1992,Massachusetts,MA,Marrou,libertarian,0.00325237663970834,20171015
11/1/1992,Massachusetts,MA,Fulani,new alliance,0.00114361364606528,20171015
11/1/1992,Massachusetts,MA,Hagelin,natural law,0.000653287492645108,20171015
11/1/1992,Massachusetts,MA,Larouche,larouche for president party,0.000370268352619495,20171015
11/1/1992,Massachusetts,MA,Brisben,socialist party usa,0.00000468694117239868,20171015
11/1/1992,Massachusetts,MA,Dodge,prohibition,0.000000721067872676719,20171015
11/1/1992,Michigan,MI,Clinton,democrat,0.437736874843994,20171015
11/1/1992,Michigan,MI,Bush,republican,0.363756479150569,20171015
11/1/1992,Michigan,MI,Perot,independent,0.19295347269838,20171015
11/1/1992,Michigan,MI,Marrou,libertarian,0.00238029903106039,20171015
11/1/1992,Michigan,MI,Phillips,tisch independent citizens,0.00193301335564147,20171015
11/1/1992,Michigan,MI,Hagelin,natural law,0.000691047011081315,20171015
11/1/1992,Michigan,MI,Halyard,workers world,0.000334996384518769,20171015
11/1/1992,Minnesota,MN,Clinton,democrat,0.434846512784781,20171015
11/1/1992,Minnesota,MN,Bush,republican,0.318508331530341,20171015
11/1/1992,Minnesota,MN,Perot,independent,0.239573448815732,20171015
11/1/1992,Minnesota,MN,Marrou,libertarian,0.00143699945654674,20171015
11/1/1992,Minnesota,MN,Gritz,constitution party,0.0014323145146315,20171015
11/1/1992,Minnesota,MN,Herer,grassroots,0.00113247823205625,20171015
11/1/1992,Minnesota,MN,Hagelin,natural law,0.000598820757529553,20171015
11/1/1992,Minnesota,MN,Warren,socialist workers,0.000421644772371449,20171015
11/1/1992,Minnesota,MN,Fulani,new alliance,0.000408015850436211,20171015
11/1/1992,Minnesota,MN,Phillips,taxpayers party,0.000312187493079063,20171015
11/1/1992,Minnesota,MN,Larouche,independents for economic recovery,0.000264912170116204,20171015
11/1/1992,Mississippi,MS,Bush,republican,0.496838946702615,20171015
11/1/1992,Mississippi,MS,Clinton,democrat,0.407680641438674,20171015
11/1/1992,Mississippi,MS,Perot,independent,0.0872139035417853,20171015
11/1/1992,Mississippi,MS,Marrou,libertarian,0.00219394515951937,20171015
11/1/1992,Mississippi,MS,Phillips,taxpayers party,0.00168263574908356,20171015
11/1/1992,Missouri,MO,Clinton,democrat,0.440716857569409,20171015
11/1/1992,Missouri,MO,Bush,republican,0.339216817841565,20171015
11/1/1992,Missouri,MO,Perot,independent,0.216931170465903,20171015
11/1/1992,Missouri,MO,Marrou,libertarian,0.00313515412312286,20171015
11/1/1992,Montana,MT,Clinton,democrat,0.376311245229345,20171015
11/1/1992,Montana,MT,Bush,republican,0.351224965475921,20171015
11/1/1992,Montana,MT,Perot,independent,0.261153043355424,20171015
11/1/1992,Montana,MT,Marrou,libertarian,0.00240146328513358,20171015
11/1/1992,Nebraska,NE,Bush,republican,0.465975003592996,20171015
11/1/1992,Nebraska,NE,Clinton,democrat,0.294034541574356,20171015
11/1/1992,Nebraska,NE,Perot,independent,0.236058496690376,20171015
11/1/1992,Nebraska,NE,Marrou,libertarian,0.00181683583125663,20171015
11/1/1992,Nevada,NV,Clinton,democrat,0.373575499982225,20171015
11/1/1992,Nevada,NV,Bush,republican,0.3472679225309,20171015
11/1/1992,Nevada,NV,Perot,independent,0.261851247634886,20171015
11/1/1992,Nevada,NV,Gritz,populist,0.00571182537456697,20171015
11/1/1992,Nevada,NV,Marrou,libertarian,0.0036242045512899,20171015
11/1/1992,Nevada,NV,Phillips,independent american,0.00133710434944047,20171015
11/1/1992,Nevada,NV,Fulani,independent,0.000953945939113364,20171015
11/1/1992,Nevada,NV,Hagelin,natural law,0.000667564653044134,20171015
11/1/1992,New Hampshire,NH,Clinton,democrat,0.389117950913508,20171015
11/1/1992,New Hampshire,NH,Bush,republican,0.376914270822669,20171015
11/1/1992,New Hampshire,NH,Perot,independent,0.225863015738578,20171015
11/1/1992,New Hampshire,NH,Marrou,libertarian,0.00660443211749486,20171015
11/1/1992,New Hampshire,NH,Fulani,new alliance,0.000953063484824512,20171015
11/1/1992,New Hampshire,NH,Hagelin,natural law,0.000547266922926575,20171015
11/1/1992,New Jersey,NJ,Clinton,democrat,0.429539591230275,20171015
11/1/1992,New Jersey,NJ,Bush,republican,0.405810334627948,20171015
11/1/1992,New Jersey,NJ,Perot,independent,0.156068290587912,20171015
11/1/1992,New Jersey,NJ,Marrou,libertarian,0.00204031948855034,20171015
11/1/1992,New Jersey,NJ,Bradford,independent,0.00142032794651504,20171015
11/1/1992,New Jersey,NJ,Fulani,new alliance,0.00105066584041005,20171015
11/1/1992,New Jersey,NJ,Phillips,taxpayers party,0.000798541928236502,20171015
11/1/1992,New Jersey,NJ,Larouche,6 million jobs,0.000626571288260477,20171015
11/1/1992,New Jersey,NJ,Warren,socialist workers,0.000601448620855283,20171015
11/1/1992,New Jersey,NJ,Daniels,ron daniels independent,0.000596962430247213,20171015
11/1/1992,New Jersey,NJ,Gritz,america first populist,0.000558381191017809,20171015
11/1/1992,New Jersey,NJ,Haylard,workers league,0.000483910426923843,20171015
11/1/1992,New Jersey,NJ,Hagelin,natural law,0.000404654392847935,20171015
11/1/1992,New Mexico,NM,Clinton,democrat,0.458988466383385,20171015
11/1/1992,New Mexico,NM,Bush,republican,0.373384609446548,20171015
11/1/1992,New Mexico,NM,Perot,independent,0.161223258115112,20171015
11/1/1992,New Mexico,NM,Marrou,libertarian,0.00283340292568589,20171015
11/1/1992,New Mexico,NM,Phillips,taxpayers party,0.0010877460148144,20171015
11/1/1992,New Mexico,NM,Hagelin,natural law,0.000985989129557568,20171015
11/1/1992,New Mexico,NM,Fulani,new alliance,0.000647384321720183,20171015
11/1/1992,New Mexico,NM,Warren,socialist workers,0.000321060517275863,20171015
11/1/1992,New Mexico,NM,La Riva,workers world,0.000317551659163558,20171015
11/1/1992,New Mexico,NM,Dodge,prohibition,0.000210531486738271,20171015
11/1/1992,New York,NY,Clinton,democrat,0.47276306912758,20171015
11/1/1992,New York,NY,Bush,republican,0.288397430754332,20171015
11/1/1992,New York,NY,Perot,independent,0.154068998755832,20171015
11/1/1992,New York,NY,Bush,conservative,0.0250020058106357,20171015
11/1/1992,New York,NY,Bush,right-to-life,0.0180747551498482,20171015
11/1/1992,New York,NY,Clinton,liberal party,0.0137802015754936,20171015
11/1/1992,New York,NY,Warren,socialist workers,0.00218548606724381,20171015
11/1/1992,New York,NY,Marrou,libertarian,0.00190001118733819,20171015
11/1/1992,New York,NY,Fulani,new alliance,0.00159871582917952,20171015
11/1/1992,New York,NY,Hagelin,natural law,0.000624343873915308,20171015
11/1/1992,North Carolina,NC,Bush,republican,0.434428087371021,20171015
11/1/1992,North Carolina,NC,Clinton,democrat,0.426533683021613,20171015
11/1/1992,North Carolina,NC,Perot,independent,0.137015525393878,20171015
11/1/1992,North Carolina,NC,Marrou,libertarian,0.00197982273101442,20171015
11/1/1992,North Carolina,NC,Fulani,new alliance,0.0000225893523747535,20171015
11/1/1992,North Carolina,NC,Hagelin,natural law,0.0000156976855485575,20171015
11/1/1992,North Carolina,NC,Warren,socialist workers,0.00000459444455079733,20171015
11/1/1992,North Dakota,ND,Bush,republican,0.442159716745691,20171015
11/1/1992,North Dakota,ND,Clinton,democrat,0.321835051747135,20171015
11/1/1992,North Dakota,ND,Perot,independent,0.230692590537203,20171015
11/1/1992,Ohio,OH,Clinton,democrat,0.401812805632102,20171015
11/1/1992,Ohio,OH,Bush,republican,0.383466124368847,20171015
11/1/1992,Ohio,OH,Perot,independent,0.209804235534367,20171015
11/1/1992,Oklahoma,OK,Bush,republican,0.426457483283095,20171015
11/1/1992,Oklahoma,OK,Clinton,democrat,0.340247374958554,20171015
11/1/1992,Oklahoma,OK,Perot,independent,0.230068636949162,20171015
11/1/1992,Oklahoma,OK,Marrou,libertarian,0.00322650480918957,20171015
11/1/1992,Oregon,OR,Clinton,democrat,0.424788550589583,20171015
11/1/1992,Oregon,OR,Bush,republican,0.325272127238157,20171015
11/1/1992,Oregon,OR,Perot,independent,0.242089833267585,20171015
11/1/1992,Oregon,OR,Marrou,libertarian,0.00292415852672183,20171015
11/1/1992,Oregon,OR,Fulani,new alliance,0.00207159231610174,20171015
11/1/1992,Pennsylvania,PA,Clinton,democrat,0.451461648732512,20171015
11/1/1992,Pennsylvania,PA,Bush,republican,0.361272105181448,20171015
11/1/1992,Pennsylvania,PA,Perot,independent,0.181996286148058,20171015
11/1/1992,Pennsylvania,PA,Marrou,libertarian,0.00433020619741482,20171015
11/1/1992,Pennsylvania,PA,Fulani,new alliance,0.000939753740566675,20171015
11/1/1992,Rhode Island,RI,Clinton,democrat,0.470479635613689,20171015
11/1/1992,Rhode Island,RI,Bush,republican,0.290276046893783,20171015
11/1/1992,Rhode Island,RI,Perot,independent,0.231700726787467,20171015
11/1/1992,Rhode Island,RI,Fulani,new alliance,0.00414235770295457,20171015
11/1/1992,Rhode Island,RI,Marrou,libertarian,0.00125947084578651,20171015
11/1/1992,Rhode Island,RI,Larouche,independents for larouche,0.00108962976850882,20171015
11/1/1992,Rhode Island,RI,Hagelin,natural law,0.000577900808399413,20171015
11/1/1992,Rhode Island,RI,Phillips,taxpayers party,0.000474231579411732,20171015
11/1/1992,South Carolina,SC,Bush,republican,0.469933567252985,20171015
11/1/1992,South Carolina,SC,Clinton,democrat,0.427625411746325,20171015
11/1/1992,South Carolina,SC,Perot,independent,0.0970427500097647,20171015
11/1/1992,South Carolina,SC,Marrou,libertarian,0.00221252620203888,20171015
11/1/1992,South Carolina,SC,Phillips,american,0.00218079081333733,20171015
11/1/1992,South Carolina,SC,Fulani,united citizens,0.0010049539755491,20171015
11/1/1992,South Dakota,SD,Bush,republican,0.406591445752318,20171015
11/1/1992,South Dakota,SD,Clinton,democrat,0.371409708137301,20171015
11/1/1992,South Dakota,SD,Perot,independent,0.217975102154919,20171015
11/1/1992,South Dakota,SD,Marrou,libertarian,0.00242078904637566,20171015
11/1/1992,Tennessee,TN,Clinton,democrat,0.470847930888039,20171015
11/1/1992,Tennessee,TN,Bush,republican,0.42433364033172,20171015
11/1/1992,Tennessee,TN,Perot,independent,0.100859561856476,20171015
11/1/1992,Texas,TX,Bush,republican,0.405600211114105,20171015
11/1/1992,Texas,TX,Clinton,democrat,0.37078458334051,20171015
11/1/1992,Texas,TX,Perot,independent,0.220145764929514,20171015
11/1/1992,Texas,TX,Marrou,libertarian,0.00320099811212772,20171015
11/1/1992,Utah,UT,Bush,republican,0.433646327006255,20171015
11/1/1992,Utah,UT,Perot,independent,0.27338783168772,20171015
11/1/1992,Utah,UT,Clinton,democrat,0.246545017594133,20171015
11/1/1992,Utah,UT,Gritz,populist,0.0384436517302466,20171015
11/1/1992,Utah,UT,Marrou,libertarian,0.00255377030583416,20171015
11/1/1992,Utah,UT,Hagelin,natural law,0.00177285422810276,20171015
11/1/1992,Utah,UT,Larouche,independents for economic recovery,0.00146371361213337,20171015
11/1/1992,Utah,UT,Fulani,new alliance,0.000556453108744916,20171015
11/1/1992,Utah,UT,Phillips,taxpayers party,0.000528227226417275,20171015
11/1/1992,Utah,UT,Warren,socialist workers,0.000268817926929911,20171015
11/1/1992,Utah,UT,Daniels,campaign for a new tomorrow,0.000237903865332971,20171015
11/1/1992,Utah,UT,Brisben,socialist workers,0.000202957534832083,20171015
11/1/1992,Vermont,VT,Clinton,democrat,0.461137517647506,20171015
11/1/1992,Vermont,VT,Bush,republican,0.304182588254787,20171015
11/1/1992,Vermont,VT,Perot,independent,0.227790031791399,20171015
11/1/1992,Vermont,VT,Marrou,libertarian,0.00172936924622283,20171015
11/1/1992,Vermont,VT,Hagelin,natural law,0.00108732796918202,20171015
11/1/1992,Vermont,VT,Phillips,taxpayers party,0.000428027518027207,20171015
11/1/1992,Vermont,VT,Fulani,new alliance,0.000345183482280006,20171015
11/1/1992,Vermont,VT,Warren,socialist workers,0.000283050455469605,20171015
11/1/1992,Vermont,VT,Larouche,freedom for larouche,0.000196754584899603,20171015
11/1/1992,Virginia,VA,Bush,republican,0.449573663539431,20171015
11/1/1992,Virginia,VA,Clinton,democrat,0.405860744026581,20171015
11/1/1992,Virginia,VA,Perot,independent,0.136233460681349,20171015
11/1/1992,Virginia,VA,Marrou,libertarian,0.00223904304941251,20171015
11/1/1992,Washington,WA,Clinton,democrat,0.434102200374634,20171015
11/1/1992,Washington,WA,Bush,republican,0.31965605348919,20171015
11/1/1992,Washington,WA,Perot,independent,0.236836986052855,20171015
11/1/1992,Washington,WA,Marrou,libertarian,0.00329302118191177,20171015
11/1/1992,Washington,WA,Gritz,populist,0.00212190691849193,20171015
11/1/1992,Washington,WA,Hagelin,natural law,0.00107363069464693,20171015
11/1/1992,Washington,WA,Phillips,taxpayers party,0.00102904179771941,20171015
11/1/1992,Washington,WA,Fulani,new alliance,0.000776371381796801,20171015
11/1/1992,Washington,WA,Warren,socialist workers,0.00022513021487914,20171015
